seed,schedule,phase,block_position,requested_goal,local_offset,truth_table_class,raw_hard_signature,majority_agreement,tuple_consistency,pure_goal
613,y_p_q,component_1_Y,1,Y,13,raw_codeword_specific_composite,0000011111000000111100010000111100000111111100001111000000001111,0.703125,0.921875,Y
613,y_p_q,component_1_Y,1,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,17,raw_codeword_specific_composite,0000011111110000111100010000111100000111111100001111000000001111,0.703125,0.953125,Y
613,y_p_q,component_1_Y,1,Y,2,raw_codeword_specific_composite,1100111111000100111111110000100001000101000000001000000000001000,0.453125,0.734375,
613,y_p_q,component_1_Y,1,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,24,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,3,raw_codeword_specific_composite,1100111111000000111111110000100001000101000000001000000000001100,0.484375,0.734375,
613,y_p_q,component_1_Y,1,Y,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,4,raw_codeword_specific_composite,0100111111000000111111110000101001000101000000001100000000001100,0.5,0.75,
613,y_p_q,component_1_Y,1,Y,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,5,raw_codeword_specific_composite,0100111111000000111111110000101001000111000000001111000000001100,0.546875,0.734375,
613,y_p_q,component_1_Y,1,Y,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,7,raw_codeword_specific_composite,0000111101000000111101110000111101000111110000001111000000001111,0.625,0.84375,
613,y_p_q,component_1_Y,1,Y,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_1_Y,1,Y,9,raw_codeword_specific_composite,0000011101000000111101110000111100000111110000001111000000001111,0.625,0.84375,
613,y_p_q,component_2_P,2,P,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_2_P,2,P,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_2_P,2,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,13,raw_codeword_specific_composite,0000110011110000111100000000111100001111111100001111000000001111,0.75,0.96875,Y
613,y_p_q,component_2_P,2,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,17,raw_codeword_specific_composite,0000000011010000000100000000111111111111111100101111000011111111,0.765625,0.796875,
613,y_p_q,component_2_P,2,P,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_2_P,2,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,24,raw_codeword_specific_composite,0000000000000000000000000000111111111111111111111111000011111111,0.75,0.875,
613,y_p_q,component_2_P,2,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_2_P,2,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_2_P,2,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_2_P,2,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_2_P,2,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_2_P,2,P,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_p_q,component_3_Q,3,Q,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,component_3_Q,3,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,component_3_Q,3,Q,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,component_3_Q,3,Q,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,component_3_Q,3,Q,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,component_3_Q,3,Q,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,33,raw_codeword_specific_composite,0100000000001001000000011000000011111001100111111111111111111011,0.59375,0.875,
613,y_p_q,component_3_Q,3,Q,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,45,raw_codeword_specific_composite,1001100110011001000110011001100110011001100110111001111110011001,0.6875,0.9375,Q
613,y_p_q,component_3_Q,3,Q,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,component_3_Q,3,Q,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,component_3_Q,3,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,component_3_Q,3,Q,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_p_q,washout,4,,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,17,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,24,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,33,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,45,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_p_q,washout,4,,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_1_Y,1,Y,0,raw_codeword_specific_composite,1111111111001110111111111000111011011111110011001010111110001100,0.484375,0.703125,
613,y_q_p,component_1_Y,1,Y,1,raw_codeword_specific_composite,1110111111000100111111111000110011001111100011001000110000001100,0.484375,0.640625,
613,y_q_p,component_1_Y,1,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,13,raw_codeword_specific_composite,0000011111000000111100010000111100000111111100001111000000001111,0.703125,0.921875,Y
613,y_q_p,component_1_Y,1,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,17,raw_codeword_specific_composite,0000011111110000111100010000111100000111111100001111000000001111,0.703125,0.953125,Y
613,y_q_p,component_1_Y,1,Y,2,raw_codeword_specific_composite,1100111111000100111111110000100001000101000000001000000000001000,0.453125,0.734375,
613,y_q_p,component_1_Y,1,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,24,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,3,raw_codeword_specific_composite,1100111111000000111111110000100001000101000000001000000000001100,0.484375,0.734375,
613,y_q_p,component_1_Y,1,Y,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,4,raw_codeword_specific_composite,0100111111000000111111110000101001000101000000001100000000001100,0.5,0.75,
613,y_q_p,component_1_Y,1,Y,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,5,raw_codeword_specific_composite,0100111111000000111111110000101001000111000000001111000000001100,0.546875,0.734375,
613,y_q_p,component_1_Y,1,Y,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,7,raw_codeword_specific_composite,0000111101000000111101110000111101000111110000001111000000001111,0.625,0.84375,
613,y_q_p,component_1_Y,1,Y,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_1_Y,1,Y,9,raw_codeword_specific_composite,0000011101000000111101110000111100000111110000001111000000001111,0.625,0.84375,
613,y_q_p,component_2_Q,2,Q,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_2_Q,2,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_2_Q,2,Q,13,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_2_Q,2,Q,17,raw_codeword_specific_composite,0000111111110000111110010001111100000001111100001111000000001111,0.65625,0.90625,Y
613,y_q_p,component_2_Q,2,Q,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_2_Q,2,Q,24,raw_codeword_specific_composite,1111111111110001111111110001111100000000100100000000000000001111,0.4375,0.8125,
613,y_q_p,component_2_Q,2,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_2_Q,2,Q,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,33,raw_codeword_specific_composite,1101111111111001111110011001111110001001100100001001000000001001,0.5,0.96875,
613,y_q_p,component_2_Q,2,Q,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,45,raw_codeword_specific_composite,1001100111011001110110011001100110011001100100011001100110011001,0.703125,0.953125,Q
613,y_q_p,component_2_Q,2,Q,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_2_Q,2,Q,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_2_Q,2,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_2_Q,2,Q,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
613,y_q_p,component_3_P,3,P,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,17,raw_codeword_specific_composite,1001100010011001100010011001100110011001100110111001100110011001,0.703125,0.953125,Q
613,y_q_p,component_3_P,3,P,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,24,raw_codeword_specific_composite,1000000000000000000000000000000011111001110111111111111111111111,0.6875,0.9375,P
613,y_q_p,component_3_P,3,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,component_3_P,3,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,component_3_P,3,P,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
613,y_q_p,washout,4,,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
613,y_q_p,washout,4,,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
